10067
269	579
269	583
272	598
273	586
275	599
279	581
282	569
283	555
283	559
283	579
284	568
284	590
285	555
285	596
288	564
288	594
293	569
293	584
297	568
297	569
254	619
255	626
258	648
259	648
265	639
265	650
266	639
266	642
273	620
273	639
275	626
282	622
283	610
284	620
284	642
289	627
292	620
251	699
254	671
255	659
258	699
259	697
265	698
266	699
269	658
269	659
272	668
275	679
279	670
284	671
284	696
285	659
289	681
292	688
251	707
254	735
258	702
258	718
258	736
266	708
266	739
269	717
272	717
272	729
273	702
275	701
279	735
283	728
284	739
285	721
292	707
293	746
297	707
251	773
254	775
254	798
255	799
258	789
259	756
259	797
265	754
265	772
266	759
266	761
266	800
267	767
267	777
273	781
279	758
279	785
282	790
282	798
283	794
284	757
284	775
285	756
288	798
255	806
258	857
259	865
265	862
266	843
266	862
267	852
272	806
272	823
272	862
282	850
283	825
283	854
284	809
284	850
285	862
288	841
289	825
289	857
289	869
292	802
292	817
292	841
292	867
292	875
297	808
297	876
254	915
255	898
255	904
258	889
259	901
259	904
266	888
266	912
272	907
273	903
275	913
275	927
279	886
282	915
283	879
283	913
284	915
285	885
285	888
285	898
288	906
292	898
251	937
251	945
254	964
254	970
255	952
259	959
259	970
265	944
265	949
266	966
267	937
267	971
269	964
272	937
272	948
272	949
273	932
273	943
273	944
273	955
275	969
279	944
283	977
284	971
285	943
285	949
285	955
285	967
285	972
288	954
288	961
288	972
288	977
289	950
289	965
292	970
293	962
297	954
297	969
265	978
265	1024
266	1008
266	1026
269	986
272	1014
272	1022
272	1026
279	1025
279	1027
282	1027
285	1014
255	1059
255	1071
258	1054
265	1029
267	1044
267	1066
267	1068
267	1071
269	1057
273	1047
275	1033
283	1072
285	1057
288	1039
288	1055
289	1072
289	1074
292	1037
297	1033
297	1038
297	1040
297	1050
297	1072
297	1074
265	1098
267	1098
267	1115
282	1125
284	1111
284	1115
284	1121
285	1111
289	1087
251	1128
255	1172
258	1142
259	1140
265	1152
266	1129
266	1177
269	1129
269	1143
272	1162
279	1129
279	1130
285	1151
288	1151
288	1164
289	1177
251	1213
259	1207
259	1224
265	1209
265	1217
266	1194
266	1195
266	1213
267	1181
273	1194
275	1204
279	1182
279	1204
279	1225
284	1208
284	1215
285	1181
288	1200
292	1206
297	1208
251	1241
251	1256
254	1239
255	1233
255	1236
255	1237
255	1246
255	1270
259	1265
259	1277
265	1274
269	1250
269	1256
269	1263
272	1236
272	1239
273	1275
275	1232
275	1258
275	1260
275	1270
275	1274
275	1277
279	1247
279	1274
283	1237
283	1272
284	1275
289	1241
289	1265
289	1277
292	1248
293	1239
293	1245
297	1277
251	1289
251	1316
254	1317
258	1278
265	1304
266	1300
275	1289
275	1307
275	1318
279	1324
282	1304
282	1315
283	1286
283	1288
284	1327
285	1287
288	1289
289	1294
289	1328
292	1279
292	1299
292	1304
297	1289
251	1348
255	1359
255	1366
258	1381
259	1372
266	1349
266	1380
273	1338
275	1373
279	1366
284	1344
285	1372
292	1372
293	1348
251	1401
251	1403
251	1420
255	1388
258	1413
258	1418
259	1405
265	1402
265	1414
266	1400
267	1435
269	1386
272	1389
272	1426
273	1391
275	1389
275	1402
275	1406
275	1410
282	1386
282	1425
297	1404
251	1461
254	1451
254	1480
255	1461
255	1470
258	1474
265	1474
265	1484
272	1439
275	1480
283	1482
284	1481
285	1465
292	1469
293	1454
297	1484
251	1486
251	1506
254	1494
255	1487
259	1508
265	1491
266	1516
272	1509
273	1508
275	1489
282	1503
288	1516
289	1497
292	1514
293	1495
293	1506
293	1531
293	1535
297	1523
304	363
308	393
308	397
311	383
316	369
318	358
322	358
324	358
324	371
325	358
325	394
330	350
330	394
335	380
336	381
338	350
338	361
338	398
343	355
343	398
344	366
349	356
349	394
304	419
304	420
306	448
308	420
319	404
319	438
321	408
321	416
322	419
325	410
325	437
328	426
328	445
330	412
333	413
349	410
301	472
304	480
304	481
304	492
306	499
316	459
316	483
317	476
318	476
321	460
321	483
324	494
325	483
328	482
331	451
333	456
339	461
339	488
340	487
343	481
349	455
301	505
301	507
301	521
306	505
311	520
311	525
312	517
312	545
316	520
318	505
318	516
319	526
321	525
321	536
322	534
324	527
330	547
331	525
331	526
333	503
335	525
336	509
336	516
338	545
340	531
343	510
343	517
349	526
349	527
304	551
304	569
308	551
312	560
312	578
316	564
317	559
317	560
317	564
317	598
318	551
318	583
319	559
322	579
322	592
324	559
324	590
325	579
330	555
331	596
333	574
333	584
335	551
335	579
335	598
339	573
339	583
343	593
349	574
312	608
312	623
317	639
325	620
328	627
330	628
333	608
333	627
338	603
338	620
339	610
339	648
340	609
340	626
343	639
349	608
304	671
306	699
308	651
308	699
316	654
317	677
319	654
319	690
321	655
324	653
325	652
328	653
328	679
333	659
335	677
338	658
339	696
340	660
344	698
349	659
349	679
301	718
304	726
304	733
306	722
306	728
306	738
308	733
308	749
311	728
312	705
317	721
317	738
318	744
322	708
324	716
331	735
336	713
336	726
338	716
338	744
340	736
343	729
344	736
349	721
301	790
304	792
311	770
312	772
317	758
321	757
321	772
321	775
321	780
322	754
322	773
322	781
322	790
325	756
325	759
328	775
330	758
331	766
335	777
338	769
339	761
339	777
340	785
343	754
343	758
343	785
343	790
344	789
344	790
349	769
349	798
301	841
304	828
306	835
308	809
308	844
308	845
311	857
312	808
312	838
316	844
316	852
318	862
319	863
321	850
322	853
322	867
324	817
330	854
330	872
331	844
333	806
335	841
335	867
336	863
336	876
338	820
338	877
339	875
340	867
343	863
349	813
349	841
301	907
304	899
304	901
311	907
312	898
317	927
321	918
322	885
322	912
322	915
324	879
325	899
325	904
331	906
333	886
339	899
340	892
340	912
349	918
301	928
301	949
301	952
301	953
304	955
306	937
316	974
317	962
318	950
318	962
319	938
321	967
322	945
325	943
328	953
330	964
330	971
331	949
331	970
331	977
333	928
333	950
333	971
336	929
338	944
340	967
340	969
343	958
306	993
311	1001
317	1020
324	1020
325	983
328	978
331	978
335	1002
335	1020
336	993
336	1025
340	1008
343	1026
344	992
344	1009
349	1020
349	1026
304	1051
308	1050
316	1034
317	1050
317	1060
317	1066
318	1064
321	1032
321	1068
324	1034
324	1068
325	1052
325	1056
328	1041
330	1050
331	1052
333	1032
333	1051
336	1034
338	1034
338	1059
338	1071
339	1064
339	1068
340	1057
349	1044
349	1074
301	1115
306	1114
317	1080
321	1125
324	1079
324	1125
325	1125
328	1125
330	1111
330	1117
331	1079
336	1098
338	1115
338	1119
340	1079
340	1080
340	1111
340	1119
344	1087
349	1124
301	1135
306	1152
308	1145
312	1147
312	1152
316	1145
317	1177
322	1147
324	1128
325	1140
325	1153
325	1158
328	1135
328	1164
330	1130
335	1135
335	1142
335	1147
338	1129
338	1141
338	1152
339	1152
349	1158
301	1189
304	1179
304	1206
311	1208
311	1211
312	1181
316	1225
316	1226
317	1182
317	1187
317	1224
318	1195
322	1208
324	1189
324	1211
324	1225
325	1179
325	1226
330	1182
333	1206
333	1209
338	1195
338	1208
338	1211
338	1213
338	1225
343	1202
343	1208
343	1215
301	1237
304	1240
306	1256
311	1277
316	1258
316	1265
317	1241
318	1253
321	1241
321	1249
322	1245
324	1272
328	1239
328	1248
330	1265
331	1246
333	1253
343	1229
343	1240
344	1239
301	1287
301	1326
304	1279
304	1283
304	1293
304	1329
311	1328
312	1282
312	1289
312	1317
316	1327
317	1289
318	1306
319	1306
321	1306
322	1279
322	1307
324	1294
325	1285
328	1294
328	1304
331	1281
331	1283
331	1307
333	1292
335	1292
336	1282
336	1291
336	1304
336	1308
336	1329
338	1289
338	1316
339	1291
339	1324
340	1300
343	1282
343	1285
343	1317
344	1278
349	1307
349	1330
312	1344
316	1341
316	1369
319	1349
321	1344
322	1367
324	1372
330	1361
330	1373
336	1359
338	1339
339	1367
343	1380
301	1388
301	1418
306	1410
311	1404
312	1403
312	1417
312	1425
316	1426
317	1435
318	1433
319	1396
319	1401
319	1404
319	1410
321	1410
328	1421
330	1389
331	1396
331	1417
331	1421
333	1389
335	1413
335	1420
335	1433
336	1405
338	1417
339	1407
340	1389
343	1402
343	1416
343	1421
343	1433
344	1401
349	1406
349	1433
304	1477
306	1444
306	1448
306	1450
311	1482
312	1447
312	1474
312	1482
316	1454
317	1469
317	1476
318	1453
321	1451
322	1437
330	1444
330	1453
330	1465
336	1453
339	1439
339	1480
343	1437
344	1469
349	1469
349	1476
301	1506
301	1531
304	1509
306	1497
308	1488
308	1506
316	1523
317	1486
318	1489
321	1495
321	1496
322	1489
325	1488
328	1486
328	1512
330	1531
333	1486
336	1494
336	1495
336	1535
338	1491
340	1491
340	1503
343	1494
343	1497
344	1506
349	1506
349	1508
352	429
353	448
360	449
361	426
363	400
363	416
369	408
369	427
369	429
369	445
371	401
373	414
376	417
380	417
381	437
385	419
387	419
389	416
393	436
394	405
394	416
394	438
394	441
397	417
350	461
353	461
355	491
356	451
356	476
358	450
358	464
360	461
365	461
365	480
366	451
369	480
371	459
371	482
380	463
381	450
381	451
383	461
383	483
385	473
389	460
389	499
392	461
392	490
393	472
394	463
395	464
395	480
395	488
397	456
397	490
398	488
350	517
352	545
352	547
356	539
358	530
365	525
369	527
371	516
376	527
381	509
381	516
383	513
383	545
385	531
387	509
387	547
389	520
392	513
393	513
393	535
394	517
398	540
350	583
352	596
358	559
360	574
360	580
361	555
361	572
363	571
363	599
369	559
371	593
373	559
376	573
376	581
376	590
380	555
381	553
381	560
385	583
393	596
350	620
355	609
355	619
363	608
363	627
365	604
365	627
366	627
370	603
376	650
380	627
381	622
385	622
397	604
398	642
398	644
350	670
350	671
353	688
353	697
355	693
356	652
363	653
363	693
365	659
366	681
369	671
369	677
370	653
371	677
381	659
383	658
383	693
387	651
393	688
397	659
397	660
398	670
398	677
350	721
350	746
352	717
352	735
355	713
358	722
361	708
361	716
365	739
366	723
366	726
369	749
371	738
373	717
380	726
381	718
381	722
383	702
387	717
392	721
393	713
395	713
398	736
350	772
353	756
353	766
355	800
356	789
363	759
363	767
363	781
363	789
365	767
365	798
371	756
371	791
373	758
373	773
380	756
381	767
381	799
383	791
385	773
387	792
389	766
393	780
394	785
395	799
398	769
398	773
350	854
352	802
352	813
352	833
353	833
355	844
358	872
360	876
361	876
363	809
363	828
363	843
365	823
366	825
366	852
369	841
370	852
371	864
376	823
380	809
381	809
383	864
385	802
385	872
387	817
389	862
393	867
393	876
394	864
395	877
397	806
350	899
353	888
355	895
355	927
356	885
356	886
360	899
363	915
369	886
370	886
376	906
381	901
383	895
385	905
387	908
393	879
394	908
395	903
395	907
395	912
397	915
398	885
398	889
350	965
350	977
352	943
353	954
353	967
356	954
358	945
365	970
366	938
369	967
369	977
370	964
371	950
373	972
376	953
380	972
381	974
381	977
383	929
383	953
383	977
385	959
385	969
387	952
387	965
389	945
393	950
393	977
395	959
397	964
350	978
352	1014
352	1026
353	982
355	1008
360	986
363	986
363	992
365	978
365	1026
371	1019
373	993
380	992
380	1011
380	1014
380	1019
387	998
387	1019
387	1025
387	1026
393	993
394	1011
395	986
395	998
397	1011
350	1034
350	1044
350	1054
352	1064
355	1073
360	1046
360	1054
360	1066
361	1029
361	1061
361	1068
363	1054
363	1056
365	1073
366	1059
369	1030
369	1050
370	1029
370	1060
371	1032
371	1056
371	1068
373	1041
381	1072
383	1040
383	1041
385	1040
387	1059
392	1029
392	1038
392	1056
392	1059
392	1073
393	1066
394	1044
394	1046
394	1057
395	1030
395	1040
397	1037
397	1059
350	1087
352	1105
352	1115
355	1115
360	1080
366	1102
366	1117
366	1121
369	1084
370	1079
373	1079
373	1084
381	1096
381	1125
383	1080
393	1114
394	1098
395	1105
395	1124
397	1102
398	1084
350	1128
353	1165
356	1132
358	1165
363	1130
363	1145
365	1158
371	1162
373	1150
380	1165
385	1145
385	1164
392	1161
395	1164
350	1202
350	1215
356	1179
356	1191
356	1200
358	1191
363	1224
363	1226
365	1191
366	1195
369	1191
381	1182
381	1191
381	1202
387	1201
389	1193
393	1194
393	1202
398	1202
398	1206
350	1260
350	1276
352	1240
353	1245
356	1245
360	1232
360	1248
360	1277
363	1236
363	1260
365	1232
365	1233
365	1247
366	1263
366	1265
369	1236
373	1265
376	1250
376	1277
385	1239
389	1276
392	1232
393	1258
394	1247
397	1269
350	1283
350	1288
350	1324
352	1304
352	1316
355	1315
355	1317
360	1278
360	1288
360	1306
361	1285
361	1300
361	1330
363	1294
366	1283
369	1287
370	1292
371	1299
373	1285
373	1287
373	1299
380	1285
380	1318
381	1293
383	1292
383	1306
383	1318
385	1315
387	1327
389	1330
392	1329
395	1326
398	1278
398	1317
350	1362
360	1369
363	1344
366	1350
366	1367
366	1380
369	1361
371	1366
383	1356
385	1344
389	1355
395	1342
395	1355
398	1342
398	1380
350	1430
352	1389
355	1413
356	1389
356	1403
356	1418
356	1425
360	1388
360	1412
361	1418
363	1403
365	1421
366	1386
366	1391
370	1403
371	1401
371	1405
373	1401
373	1418
376	1410
376	1414
380	1417
383	1405
387	1417
389	1433
392	1401
393	1391
393	1396
393	1405
395	1389
395	1412
395	1435
350	1439
350	1469
350	1480
352	1469
356	1455
358	1448
358	1453
361	1466
369	1469
370	1437
370	1471
371	1451
373	1470
381	1439
389	1466
398	1454
350	1514
352	1489
352	1512
353	1496
356	1489
356	1523
356	1531
358	1512
361	1516
361	1532
363	1532
365	1495
366	1487
366	1506
370	1523
371	1516
373	1487
373	1488
373	1516
380	1496
381	1486
381	1495
385	1497
385	1523
389	1512
392	1532
397	1491
398	1486
398	1509
400	495
401	482
404	456
404	494
405	495
408	468
408	491
412	463
412	481
413	476
413	494
413	495
414	482
414	487
416	481
416	494
417	460
420	460
420	487
420	490
426	456
426	476
426	490
427	486
427	492
429	476
434	450
434	480
434	499
436	480
437	459
437	486
438	487
441	464
445	473
448	473
448	486
448	495
400	548
401	526
402	517
404	520
405	506
416	505
416	513
417	539
419	517
420	510
429	501
429	503
429	510
434	527
434	545
436	527
437	503
441	523
445	547
448	513
448	536
449	516
400	573
400	584
401	583
402	555
402	584
404	564
404	581
405	551
405	599
412	559
412	570
413	581
413	583
413	593
413	598
417	560
417	578
419	568
420	594
427	578
427	583
427	590
429	571
429	572
434	570
434	594
436	594
438	594
441	555
445	586
448	583
448	593
449	578
400	619
402	610
402	632
414	621
416	603
416	648
417	629
419	650
427	648
429	603
429	623
438	623
441	606
441	608
441	610
445	622
400	679
400	693
404	653
405	654
405	670
405	696
408	652
410	677
413	655
414	654
416	688
420	651
420	698
420	699
426	671
427	681
434	653
436	679
437	655
441	690
445	669
449	670
401	722
402	728
404	735
408	701
408	716
412	707
412	721
417	716
417	722
417	729
420	722
426	722
429	701
429	705
429	729
436	702
445	701
448	716
449	701
449	702
449	746
401	790
404	790
404	792
405	775
414	761
416	794
417	756
417	777
419	792
420	756
420	792
426	769
427	772
427	775
436	757
436	758
436	766
436	799
437	772
438	754
438	766
445	797
448	775
448	785
400	859
401	862
404	877
405	857
408	828
410	828
410	838
410	860
413	817
413	843
414	833
416	806
416	813
416	833
416	853
416	876
417	825
417	876
419	802
419	820
420	844
420	869
426	864
426	876
429	845
434	817
434	860
436	864
437	813
437	877
445	823
445	872
445	875
448	875
449	838
449	859
400	898
401	915
401	927
402	898
402	899
402	913
404	889
404	908
405	898
412	901
413	927
416	886
426	905
427	906
434	918
436	913
441	901
441	903
448	898
400	949
401	972
402	970
404	948
410	949
410	967
412	928
413	964
414	955
417	971
420	959
426	948
427	943
427	948
427	962
429	936
434	950
434	961
434	969
436	928
437	929
437	966
441	938
445	938
400	1011
404	1024
408	1026
412	1014
414	1021
416	1014
419	1024
420	978
426	999
436	1024
436	1025
437	992
437	1001
438	1027
449	982
401	1047
402	1055
404	1032
404	1050
404	1068
408	1039
408	1071
412	1051
413	1056
414	1029
414	1055
414	1059
416	1032
420	1037
427	1046
427	1068
427	1072
434	1029
436	1039
437	1050
437	1066
438	1038
445	1061
448	1073
449	1061
401	1102
408	1084
408	1117
412	1079
414	1105
416	1111
427	1125
429	1098
441	1115
449	1098
400	1153
402	1165
402	1177
404	1130
410	1145
417	1132
426	1165
436	1177
437	1129
437	1164
448	1147
448	1158
400	1189
400	1200
402	1200
408	1215
412	1208
413	1211
414	1211
416	1179
419	1195
426	1193
426	1224
427	1209
427	1213
427	1225
436	1205
437	1206
445	1179
445	1213
448	1200
448	1226
400	1256
401	1260
402	1248
404	1270
408	1237
412	1237
412	1269
412	1274
413	1231
419	1250
420	1232
420	1263
426	1229
426	1260
429	1233
429	1247
429	1276
436	1232
441	1258
441	1269
448	1232
448	1253
448	1275
449	1237
449	1256
400	1307
400	1318
405	1286
405	1288
408	1288
408	1324
412	1286
412	1289
412	1292
412	1304
412	1308
413	1290
413	1317
413	1330
419	1300
426	1278
426	1310
427	1316
427	1324
427	1326
429	1304
429	1316
434	1307
434	1326
434	1327
436	1290
436	1300
437	1306
437	1317
438	1281
441	1279
441	1292
441	1310
441	1315
445	1287
448	1294
448	1304
401	1348
410	1380
413	1373
414	1356
414	1373
416	1380
426	1366
429	1335
429	1356
438	1355
441	1349
445	1380
448	1339
402	1406
402	1418
402	1421
404	1413
405	1433
408	1404
408	1430
412	1425
413	1418
414	1389
414	1405
414	1420
416	1389
416	1403
417	1405
420	1402
420	1433
426	1396
429	1391
429	1408
429	1414
429	1430
434	1401
434	1418
436	1401
437	1413
437	1430
438	1402
445	1389
445	1412
445	1413
445	1420
449	1406
400	1465
401	1461
401	1465
402	1439
402	1447
405	1471
408	1481
410	1448
412	1454
412	1461
414	1477
420	1463
420	1465
420	1471
426	1484
434	1465
436	1454
437	1447
437	1471
438	1450
445	1476
448	1476
449	1474
401	1503
401	1508
402	1494
408	1497
408	1531
410	1495
410	1503
412	1495
413	1534
414	1508
417	1487
426	1512
427	1488
429	1489
434	1491
434	1503
436	1488
437	1514
437	1534
445	1486
445	1487
445	1497
448	1535
450	516
456	531
456	548
460	501
460	513
463	523
463	531
464	517
468	507
468	509
472	520
473	534
475	507
475	530
476	516
480	514
481	535
482	526
482	536
487	507
487	513
487	517
489	501
491	530
492	506
494	525
494	536
495	540
499	506
456	579
456	592
456	599
461	592
464	583
468	578
473	560
473	583
475	590
476	572
480	555
480	590
481	568
486	551
486	573
489	598
490	555
491	551
491	586
492	598
494	555
494	586
495	596
499	583
451	609
451	627
451	648
456	610
459	622
460	621
460	632
461	632
468	650
473	608
476	608
480	628
480	629
482	639
486	622
486	627
487	648
488	650
489	606
489	627
490	610
494	629
499	603
499	644
450	655
455	669
456	660
456	690
459	698
459	699
460	670
463	677
464	693
472	654
473	671
473	696
475	681
476	698
481	693
482	653
487	671
489	653
489	669
489	690
490	697
492	659
495	658
499	660
451	707
451	732
455	702
456	718
456	728
456	733
456	739
461	721
472	708
475	701
482	717
483	708
486	723
486	749
489	736
489	739
490	708
499	728
450	780
451	785
456	789
456	792
459	775
459	797
460	792
461	766
461	799
463	790
464	769
468	785
472	797
473	767
475	756
475	775
475	777
480	789
480	797
481	759
481	791
481	794
486	797
488	766
488	775
489	754
490	798
491	761
491	769
492	757
494	767
495	785
495	800
499	789
451	859
451	867
455	835
456	833
456	865
459	808
464	823
468	867
472	876
473	835
473	843
473	853
476	817
482	862
486	872
487	854
487	860
492	817
494	833
494	860
495	838
495	843
450	887
450	892
451	888
451	899
455	904
455	918
459	915
464	879
464	888
464	899
468	898
472	915
472	918
476	908
480	903
480	906
481	907
483	903
486	885
499	892
451	928
451	937
451	949
451	954
451	955
455	943
455	945
455	952
459	954
460	965
461	945
461	974
464	938
464	953
472	959
473	965
473	972
475	949
480	972
481	945
481	953
482	932
488	961
489	931
489	938
489	957
489	965
490	936
490	949
490	977
491	945
491	977
492	945
494	955
494	974
499	948
499	964
455	998
459	982
460	1024
461	978
461	993
461	1014
463	986
463	999
473	999
475	1019
475	1027
480	1011
483	1002
487	986
488	983
488	1008
491	983
494	1027
499	983
499	993
455	1032
455	1050
455	1052
455	1055
455	1074
456	1037
459	1060
460	1044
461	1066
461	1071
461	1072
463	1051
473	1066
475	1068
476	1046
480	1055
480	1073
481	1034
487	1041
487	1046
487	1052
488	1039
488	1051
490	1047
491	1060
495	1041
459	1115
460	1117
461	1125
472	1117
475	1079
476	1119
481	1080
482	1087
486	1117
486	1124
490	1080
491	1079
499	1124
450	1145
450	1158
450	1165
451	1142
451	1164
455	1135
455	1177
456	1143
460	1141
463	1135
468	1153
472	1177
475	1140
481	1147
481	1162
482	1158
486	1152
487	1147
488	1152
489	1150
492	1129
494	1132
494	1151
495	1129
450	1200
450	1211
451	1205
455	1217
455	1226
456	1194
456	1195
459	1193
460	1205
461	1192
461	1204
463	1205
463	1209
472	1211
475	1217
481	1202
481	1213
482	1179
486	1211
489	1226
494	1209
450	1231
450	1272
450	1275
451	1237
459	1237
459	1277
460	1241
460	1272
461	1233
461	1263
463	1270
463	1277
464	1233
464	1241
464	1275
472	1247
472	1269
473	1245
473	1258
475	1249
475	1277
480	1236
481	1258
483	1239
488	1275
488	1277
489	1256
494	1240
494	1265
495	1233
495	1240
495	1253
495	1263
499	1277
451	1290
451	1304
451	1310
451	1316
455	1291
455	1292
456	1294
459	1306
460	1291
460	1316
460	1324
461	1315
463	1324
468	1287
475	1288
476	1287
480	1278
480	1308
480	1324
482	1330
487	1283
487	1308
488	1278
489	1282
490	1278
490	1283
491	1317
494	1290
495	1326
499	1306
499	1329
450	1341
450	1353
450	1372
450	1381
455	1348
456	1338
459	1373
463	1359
464	1335
468	1361
473	1369
475	1335
475	1342
480	1334
481	1335
482	1335
483	1353
487	1341
490	1350
490	1381
491	1335
492	1344
492	1350
499	1338
499	1367
450	1406
451	1435
455	1413
460	1405
461	1410
464	1420
468	1404
468	1410
472	1420
472	1421
475	1389
480	1386
480	1389
481	1401
482	1420
482	1430
483	1404
486	1402
486	1425
487	1425
492	1388
492	1391
494	1386
495	1425
499	1430
450	1453
450	1484
455	1437
455	1466
459	1453
460	1453
460	1455
461	1451
463	1448
464	1447
464	1484
468	1480
480	1448
480	1466
481	1451
481	1471
482	1439
482	1447
482	1471
483	1451
483	1477
486	1480
487	1448
487	1466
488	1439
489	1466
490	1453
490	1469
492	1453
492	1471
495	1484
450	1487
451	1506
455	1508
459	1512
459	1514
460	1487
460	1534
461	1516
463	1534
468	1489
475	1535
476	1512
476	1534
481	1506
481	1531
482	1495
482	1512
486	1508
488	1503
490	1487
490	1495
490	1496
490	1531
494	1496
495	1512
501	590
506	564
507	581
509	592
510	586
510	593
513	573
513	596
517	584
520	569
521	571
521	572
521	573
523	553
525	564
526	555
527	578
527	599
530	555
530	572
535	560
535	578
536	598
539	551
539	555
539	559
539	583
540	579
545	571
545	578
548	571
548	573
548	586
503	622
509	632
509	639
509	650
521	603
521	610
521	628
523	620
526	639
530	647
534	644
540	609
545	626
545	648
548	606
548	644
501	670
505	679
506	669
506	671
506	688
507	668
513	660
514	669
516	679
517	655
521	653
521	690
523	697
527	652
530	659
531	659
536	693
547	668
501	721
501	735
503	702
507	701
507	717
509	702
513	744
514	718
514	736
514	744
520	718
521	701
521	728
523	716
526	735
527	701
530	705
535	718
536	701
536	705
536	713
539	732
539	739
547	722
547	735
548	735
501	790
503	781
503	792
506	791
507	798
509	797
510	754
513	775
514	772
514	789
514	797
516	754
517	758
517	767
517	781
525	792
526	800
527	772
534	761
534	780
534	789
534	797
534	800
536	780
540	754
540	790
545	767
548	770
501	833
503	802
503	875
505	820
505	877
507	841
507	875
509	877
510	806
510	820
510	875
514	802
514	820
516	835
517	802
517	825
517	853
517	857
520	813
523	820
525	802
526	872
530	809
530	828
530	857
534	867
535	864
536	862
536	865
539	820
539	843
539	845
540	862
540	875
545	809
545	844
545	845
545	853
547	835
501	885
501	892
503	899
503	908
503	915
505	913
509	885
513	918
514	907
514	908
514	918
521	885
526	885
526	901
527	906
536	904
540	885
540	904
501	961
503	929
505	944
505	974
507	965
509	964
509	972
510	974
513	963
513	970
516	964
517	964
525	965
527	972
530	972
531	967
535	970
536	952
540	970
547	964
503	992
505	1011
506	1008
507	1002
509	1019
509	1024
509	1027
510	1002
516	982
516	1027
517	1009
517	1026
520	1001
525	982
525	1020
526	1022
527	982
527	983
527	1021
530	1027
531	982
531	998
534	978
535	1011
536	1020
536	1022
545	1002
547	1014
547	1020
548	1020
501	1046
501	1074
503	1037
503	1055
506	1060
507	1029
507	1044
509	1050
509	1066
513	1047
517	1032
517	1034
517	1072
520	1044
521	1073
523	1068
525	1041
526	1040
526	1044
527	1029
530	1051
530	1060
531	1034
534	1032
535	1044
536	1074
539	1037
540	1046
540	1071
545	1033
548	1032
548	1054
503	1105
505	1125
513	1084
514	1096
516	1080
516	1098
517	1119
520	1102
523	1084
526	1084
527	1098
535	1115
535	1119
540	1080
545	1102
545	1114
547	1087
547	1102
547	1114
547	1117
547	1121
548	1084
548	1111
501	1128
501	1164
503	1135
505	1132
506	1130
506	1135
507	1151
507	1165
509	1145
509	1153
514	1129
517	1152
517	1161
523	1161
526	1128
526	1150
527	1150
530	1135
531	1152
534	1150
536	1128
536	1135
536	1143
539	1147
547	1128
548	1130
548	1140
501	1207
506	1200
507	1200
507	1226
509	1195
510	1182
510	1224
513	1191
514	1191
514	1226
520	1191
520	1208
521	1181
521	1213
525	1202
526	1215
531	1211
534	1182
535	1192
535	1208
535	1209
536	1209
539	1195
540	1226
545	1211
547	1224
548	1217
501	1277
503	1233
503	1249
513	1245
513	1277
514	1263
516	1263
517	1269
521	1265
523	1249
525	1263
526	1253
534	1239
535	1272
536	1240
536	1260
536	1274
536	1275
545	1232
547	1229
547	1247
501	1286
501	1306
506	1304
506	1315
506	1330
507	1281
507	1291
507	1316
509	1293
509	1317
509	1318
510	1306
510	1307
510	1318
517	1308
520	1294
521	1288
521	1299
523	1324
526	1285
526	1304
527	1317
531	1327
536	1318
539	1286
545	1279
545	1283
545	1310
501	1348
505	1380
509	1348
510	1344
514	1369
516	1372
516	1380
517	1341
521	1335
525	1342
526	1362
531	1339
531	1353
534	1349
535	1339
540	1367
545	1366
547	1350
548	1373
505	1412
505	1433
505	1435
507	1413
507	1435
514	1416
516	1435
517	1391
517	1430
520	1386
523	1407
523	1410
523	1421
525	1416
525	1420
526	1412
527	1388
527	1400
530	1400
531	1421
531	1435
539	1389
540	1421
547	1417
548	1407
501	1437
501	1466
505	1455
505	1463
509	1470
514	1448
514	1469
520	1444
520	1451
521	1444
523	1467
525	1471
526	1469
526	1474
527	1480
530	1474
531	1447
531	1451
531	1484
534	1484
535	1480
536	1439
536	1461
536	1474
539	1450
539	1470
545	1455
547	1437
548	1481
503	1494
505	1491
513	1488
513	1506
520	1506
521	1486
521	1503
523	1516
523	1531
523	1532
525	1506
530	1509
531	1523
534	1494
536	1491
547	1512
555	619
559	603
559	604
560	619
564	639
568	623
568	650
569	619
570	632
571	604
578	647
579	639
580	608
580	644
583	606
590	608
590	610
590	626
590	639
593	621
594	632
598	621
551	696
553	671
559	688
560	652
564	655
564	690
568	653
574	688
578	652
583	698
584	653
584	670
586	697
592	677
593	651
593	660
593	677
598	654
599	653
551	729
553	716
553	729
555	708
560	707
564	723
568	723
572	746
573	721
573	728
579	713
579	723
579	738
579	739
580	746
581	744
584	701
584	708
586	717
590	746
592	729
593	708
598	705
599	721
599	735
553	758
555	777
559	772
568	775
568	790
569	799
570	767
571	777
578	758
579	769
580	761
581	766
581	767
581	781
583	785
584	789
586	772
586	773
586	794
586	798
590	757
590	773
590	775
590	781
594	785
598	798
598	800
551	877
553	825
553	841
555	845
560	841
560	859
560	869
560	874
564	802
564	823
564	825
564	828
564	844
564	874
568	823
568	843
569	809
569	833
569	869
572	860
573	853
574	860
578	835
578	850
579	845
579	853
580	843
581	820
586	841
586	864
590	809
590	845
590	867
592	863
593	862
593	875
594	809
596	833
599	874
553	895
570	908
570	918
574	895
574	908
578	913
580	886
581	892
586	889
593	905
593	907
551	966
553	937
